atomic_number,energy,f1,f2
"48",922.628,36.9847,21.8306
"48",937.551,37.3674,21.4466
"48",952.715,37.7296,21.0642
"48",968.124,38.0705,20.6841
"48",983.783,38.397,20.3109
"48",999.695,38.7153,19.9399
"48",1015.86,39.0343,19.5709
"48",1032.29,39.3302,19.167
"48",1048.99,39.5983,18.7666
"48",1065.96,39.8394,18.3698
"48",1083.2,40.0597,17.9813
"48",1100.72,40.2627,17.6012
"48",1118.52,40.4507,17.2292
"48",1136.61,40.6249,16.8649
"48",1155,40.7866,16.5083
"48",1173.68,40.9366,16.1592
"48",1192.66,41.0758,15.8176
"48",1211.95,41.2048,15.4831
"48",1231.55,41.3242,15.1557
"48",1251.47,41.4343,14.8357
"48",1271.72,41.536,14.5231
"48",1292.29,41.6305,14.2179
"48",1313.19,41.718,13.9188
"48",1334.43,41.7984,13.626
"48",1356.01,41.872,13.3394
"48",1377.94,41.939,13.0589
"48",1400.23,41.9995,12.7843
"48",1422.88,42.0533,12.5155
"48",1445.89,42.1,12.2524
"48",1469.28,42.1378,11.9969
"48",1493.04,42.1666,11.7499
"48",1517.19,42.1947,11.5219
"48",1541.73,42.2253,11.3002
"48",1566.67,42.2571,11.0828
"48",1592.01,42.2882,10.8697
"48",1617.76,42.3185,10.6606
"48",1643.92,42.3476,10.4554
"48",1670.51,42.3759,10.2544
"48",1697.53,42.4036,10.0571
"48",1724.99,42.4379,9.86351
"48",1752.89,42.4701,9.66015
"48",1781.24,42.4943,9.4564
"48",1810.05,42.5113,9.2535
"48",1839.32,42.5211,9.05474
"48",1869.07,42.5262,8.86031
"48",1899.3,42.5272,8.67031
"48",1930.02,42.5247,8.48435
"48",1961.24,42.5191,8.30235
"48",1992.96,42.5084,8.12413
"48",2025.2,42.5055,7.95651
"48",2057.95,42.501,7.77577
"48",2091.24,42.4867,7.59693
"48",2125.06,42.4672,7.42037
"48",2159.43,42.4425,7.24551
"48",2194.36,42.4127,7.07294
"48",2229.85,42.3777,6.90212
"48",2265.92,42.3374,6.73347
"48",2302.57,42.2914,6.56637
"48",2339.81,42.2393,6.40135
"48",2377.66,42.1813,6.23853
"48",2416.11,42.1168,6.07751
"48",2455.19,42.0453,5.91851
"48",2494.9,41.9667,5.76148
"48",2535.26,41.8803,5.60617
"48",2576.26,41.7852,5.45285
"48",2617.93,41.6811,5.30151
"48",2660.27,41.567,5.15212
"48",2703.3,41.442,5.00438
"48",2747.03,41.3048,4.85853
"48",2791.46,41.154,4.71465
"48",2836.61,40.988,4.57268
"48",2882.49,40.8048,4.43238
"48",2929.11,40.6017,4.29386
"48",2976.48,40.3752,4.15725
"48",3024.63,40.1214,4.02248
"48",3073.55,39.8348,3.88941
"48",3123.26,39.5076,3.75791
"48",3173.78,39.1292,3.62831
"48",3225.11,38.6842,3.50057
"48",3277.27,38.1488,3.37448
"48",3330.28,37.4821,3.24981
"48",3384.15,36.6063,3.12696
"48",3438.88,35.3409,3.00594
"48",3494.5,33.0285,2.88655
"48",3537.4,17.0228,2.79895
"48",3537.6,17.0232,11.0389
"48",3551.02,29.8592,10.9769
"48",3608.46,33.8701,10.7176
"48",3666.82,34.7193,10.4648
"48",3726.13,30.673,10.218
"48",3726.9,28.0714,10.2148
"48",3727.1,28.0766,14.0187
"48",3786.4,36.571,13.668
"48",3847.64,37.941,13.3205
"48",3909.87,38.7346,12.9812
"48",3973.11,39.2115,12.6508
"48",4017.9,35.8107,12.425
"48",4018.1,35.8164,14.4626
"48",4037.38,39.2057,14.3611
"48",4102.68,40.7582,14.0258
"48",4169.03,41.6577,13.6966
"48",4236.46,42.3572,13.373
"48",4304.98,42.9426,13.0563
"48",4374.62,43.4487,12.7442
"48",4445.37,43.8935,12.4379
"48",4517.27,44.2898,12.1378
"48",4590.33,44.6459,11.843
"48",4664.58,44.9676,11.5539
"48",4740.03,45.2595,11.2705
"48",4816.69,45.5254,10.9927
"48",4894.6,45.7682,10.7205
"48",4973.77,45.9904,10.4537
"48",5054.21,46.1939,10.1926
"48",5135.96,46.3807,9.93705
"48",5219.03,46.5522,9.68676
"48",5303.44,46.7098,9.44205
"48",5389.22,46.8545,9.20244
"48",5476.39,46.9874,8.96818
"48",5564.97,47.1097,8.73917
"48",5654.98,47.2218,8.51506
"48",5746.44,47.3246,8.29613
"48",5839.39,47.4188,8.08211
"48",5933.83,47.5049,7.87307
"48",6029.81,47.5836,7.66898
"48",6127.33,47.6555,7.46934
"48",6226.44,47.7208,7.27449
"48",6327.15,47.78,7.08413
"48",6429.48,47.8335,6.89861
"48",6533.48,47.8819,6.71713
"48",6639.15,47.9252,6.54022
"48",6746.54,47.964,6.36756
"48",6855.65,47.9985,6.19912
"48",6966.54,48.0288,6.03463
"48",7079.22,48.0553,5.8743
"48",7193.72,48.0783,5.71804
"48",7310.07,48.0981,5.56564
"48",7428.31,48.1148,5.41673
"48",7548.45,48.1284,5.27177
"48",7670.54,48.1392,5.13036
"48",7794.61,48.1476,4.99278
"48",7920.68,48.1536,4.85838
"48",8048.79,48.1573,4.72739
"48",8178.98,48.1589,4.59991
"48",8311.26,48.1585,4.47548
"48",8445.69,48.1561,4.35458
"48",8582.29,48.1523,4.23661
"48",8721.11,48.1468,4.12167
"48",8862.16,48.1397,4.00959
"48",9005.5,48.131,3.90067
"48",9151.16,48.1213,3.79455
"48",9299.17,48.1104,3.691
"48",9449.58,48.098,3.59015
"48",9602.42,48.0847,3.49233
"48",9757.73,48.0707,3.39687
"48",9915.55,48.0555,3.30356
"48",10075.9,48.0392,3.21306
"48",10238.9,48.0222,3.12496
"48",10404.5,48.0045,3.03921
"48",10572.8,47.9861,2.95573
"48",10743.8,47.9671,2.87448
"48",10917.6,47.9474,2.7954
"48",11094.2,47.9271,2.71844
"48",11273.6,47.9063,2.64354
"48",11455.9,47.8851,2.57066
"48",11641.2,47.8633,2.49973
"48",11829.5,47.8411,2.43072
"48",12020.8,47.8185,2.36357
"48",12215.3,47.7955,2.29823
"48",12412.8,47.7721,2.23466
"48",12613.6,47.7483,2.17281
"48",12817.6,47.7242,2.11264
"48",13025,47.6998,2.0541
"48",13235.6,47.6751,1.99716
"48",13449.7,47.65,1.94176
"48",13667.2,47.6247,1.88787
"48",13888.3,47.599,1.83545
"48",14112.9,47.5731,1.78447
"48",14341.2,47.5468,1.73487
"48",14573.1,47.5202,1.68663
"48",14808.9,47.4933,1.63971
"48",15048.4,47.4661,1.59407
"48",15291.8,47.4384,1.54968
"48",15539.1,47.4105,1.50651
"48",15790.4,47.3821,1.46452
"48",16045.8,47.3533,1.42369
"48",16305.4,47.324,1.38397
"48",16569.1,47.2942,1.34535
"48",16837.1,47.2639,1.30778
"48",17109.4,47.233,1.27125
"48",17386.1,47.2014,1.23572
"48",17667.4,47.1691,1.20117
"48",17953.1,47.136,1.16757
"48",18243.5,47.102,1.13489
"48",18538.6,47.067,1.10311
"48",18838.4,47.0308,1.07221
"48",19143.1,46.9934,1.04216
"48",19452.7,46.9546,1.01293
"48",19767.4,46.9142,0.984506
"48",20087.1,46.872,0.956865
"48",20412,46.8276,0.929983
"48",20742.1,46.7808,0.903842
"48",21077.6,46.7313,0.878419
"48",21418.5,46.6784,0.853696
"48",21765,46.6217,0.829651
"48",22117,46.5604,0.806268
"48",22474.7,46.4936,0.783528
"48",22838.2,46.42,0.761412
"48",23207.6,46.338,0.739903
"48",23583,46.2453,0.718984
"48",23964.4,46.1387,0.69864
"48",24352,46.0133,0.678853
"48",24745.9,45.8615,0.65961
"48",25146.2,45.6697,0.640893
"48",25552.9,45.4117,0.622689
"48",25966.2,45.024,0.604983
"48",26386.1,44.2697,0.587761
"48",26711.1,36.4239,0.574954
"48",26711.3,36.424,3.65393
"48",26812.9,43.2295,3.63215
"48",27246.6,44.9251,3.54155
"48",27687.3,45.5586,3.45277
"48",28135.1,45.9614,3.36578
"48",28590.2,46.2575,3.28058
"48",29052.6,46.4909,3.19715
"48",29522.5,46.6827,3.11548
"48",30000,46.8446,3.03556
"25",10,-9999,1.8899
"25",10.1617,-9999,1.92644
"25",10.3261,-9999,1.96368
"25",10.4931,-9999,2.00165
"25",10.6628,-9999,2.04035
"25",10.8353,-9999,2.0798
"25",11.0106,-9999,2.12001
"25",11.1886,-9999,2.161
"25",11.3696,-9999,2.20278
"25",11.5535,-9999,2.24537
"25",11.7404,-9999,2.28879
"25",11.9303,-9999,2.33304
"25",12.1232,-9999,2.37676
"25",12.3193,-9999,2.4213
"25",12.5186,-9999,2.46667
"25",12.721,-9999,2.51289
"25",12.9268,-9999,2.55998
"25",13.1359,-9999,2.60796
"25",13.3483,-9999,2.65683
"25",13.5642,-9999,2.70662
"25",13.7836,-9999,2.75734
"25",14.0066,-9999,2.80901
"25",14.2331,-9999,2.86165
"25",14.4633,-9999,2.91527
"25",14.6973,-9999,2.96991
"25",14.935,-9999,3.02556
"25",15.1765,-9999,3.08226
"25",15.422,-9999,3.14002
"25",15.6714,-9999,3.19886
"25",15.9249,-9999,3.2588
"25",16.1825,-9999,3.31987
"25",16.4442,-9999,3.38209
"25",16.7102,-9999,3.44217
"25",16.9805,-9999,3.48884
"25",17.2551,-9999,3.53615
"25",17.5342,-9999,3.58409
"25",17.8178,-9999,3.63268
"25",18.106,-9999,3.68194
"25",18.3989,-9999,3.73186
"25",18.6964,-9999,3.78246
"25",18.9988,-9999,3.83374
"25",19.3061,-9999,3.85544
"25",19.6184,-9999,3.87253
"25",19.9357,-9999,3.8897
"25",20.2582,-9999,3.90694
"25",20.5858,-9999,3.92427
"25",20.9188,-9999,3.94166
"25",21.2571,-9999,3.95914
"25",21.6009,-9999,3.97669
"25",21.9503,-9999,3.99432
"25",22.3053,-9999,4.01203
"25",22.6661,-9999,4.0003
"25",23.0327,-9999,3.97304
"25",23.4053,-9999,3.94596
"25",23.7838,-9999,3.91906
"25",24.1685,-9999,3.89235
"25",24.5594,-9999,3.86582
"25",24.9566,-9999,3.83947
"25",25.3603,-9999,3.8133
"25",25.7705,-9999,3.78323
"25",26.1873,-9999,3.72987
"25",26.6109,-9999,3.67726
"25",27.0413,-9999,3.62539
"25",27.4786,-9999,3.57425
"25",27.9231,-9999,3.52383
"25",28.3747,-9999,3.47413
"25",28.8337,-9999,3.42513
"25",29.3,6.5024,3.37693
"25",29.7739,6.52171,3.32983
"25",30.2555,6.53714,3.28339
"25",30.7449,6.54862,3.23759
"25",31.2421,6.55611,3.19243
"25",31.7475,6.55952,3.14791
"25",32.2609,6.5587,3.104
"25",32.7827,6.55342,3.0607
"25",33.313,6.54314,3.01801
"25",33.8518,6.52639,2.9769
"25",34.3993,6.50655,2.94108
"25",34.9557,6.48445,2.90568
"25",35.5211,6.459,2.87072
"25",36.0956,6.42978,2.83618
"25",36.6794,6.39724,2.80205
"25",37.2727,6.36467,2.76833
"25",37.8755,6.32496,2.71646
"25",38.4882,6.26729,2.66435
"25",39.1107,6.19462,2.61324
"25",39.7432,6.10733,2.56311
"25",40.3861,6.00368,2.51394
"25",41.0393,5.88056,2.46597
"25",41.7031,5.73569,2.4214
"25",42.3776,5.56396,2.37764
"25",43.063,5.35416,2.33467
"25",43.7595,5.07923,2.30245
"25",44.4673,4.7717,2.33906
"25",45.1865,4.41786,2.37625
"25",45.9174,3.93173,2.41403
"25",46.66,3.29552,2.7447
"25",47.4147,2.77858,3.25644
"25",48.1816,2.27583,3.86359
"25",48.9609,1.635,4.58393
"25",49.7528,1.15257,6.20992
"25",50.5576,2.00701,8.3674
"25",51.3753,3.2773,8.94377
"25",52.2062,4.50051,9.43837
"25",53.0506,5.54117,9.46
"25",53.9087,6.51927,9.3757
"25",54.7806,7.24311,9.05133
"25",55.6667,7.77471,8.73819
"25",56.567,8.20129,8.43393
"25",57.482,8.54735,8.1393
"25",58.4117,8.82762,7.85497
"25",59.3564,9.04566,7.58057
"25",60.3165,9.19693,7.35293
"25",61.2921,9.35392,7.16484
"25",62.2834,9.50102,6.98157
"25",63.2908,9.63326,6.80299
"25",64.3145,9.74965,6.62897
"25",65.3547,9.84953,6.4594
"25",66.4118,9.92971,6.29418
"25",67.4859,9.99262,6.14892
"25",68.5775,10.0529,6.01221
"25",69.6867,10.1062,5.87852
"25",70.8138,10.149,5.74781
"25",71.9591,10.1789,5.62
"25",73.123,10.1882,5.49504
"25",74.3057,10.1626,5.40548
"25",75.5076,10.163,5.34635
"25",76.7289,10.1765,5.28786
"25",77.9699,10.1918,5.23001
"25",79.231,10.2061,5.1728
"25",80.5125,10.2159,5.1162
"25",81.8147,10.2108,5.06786
"25",83.138,10.2151,5.03821
"25",84.4827,10.227,5.00872
"25",85.8491,10.2406,4.9794
"25",87.2377,10.2544,4.95026
"25",88.6487,10.2672,4.92129
"25",90.0825,10.2779,4.89248
"25",91.5395,10.2851,4.86385
"25",93.0201,10.2872,4.83538
"25",94.5246,10.2798,4.80708
"25",96.0535,10.2462,4.77895
"25",97.6071,10.2127,4.80833
"25",99.1858,10.205,4.84354
"25",100.79,10.2096,4.87899
"25",102.42,10.2222,4.91472
"25",104.077,10.2407,4.9507
"25",105.76,10.264,4.98695
"25",107.471,10.2914,5.02345
"25",109.209,10.3222,5.06023
"25",110.975,10.3557,5.09728
"25",112.77,10.3922,5.13662
"25",114.594,10.4327,5.17671
"25",116.448,10.477,5.21712
"25",118.331,10.5246,5.25785
"25",120.245,10.5756,5.29889
"25",122.19,10.63,5.34025
"25",124.166,10.688,5.38194
"25",126.175,10.7501,5.42395
"25",128.215,10.8173,5.46629
"25",130.289,10.8934,5.5066
"25",132.397,10.9691,5.53684
"25",134.538,11.044,5.56727
"25",136.714,11.12,5.59785
"25",138.925,11.1983,5.6286
"25",141.172,11.2796,5.65952
"25",143.456,11.365,5.69061
"25",145.776,11.4562,5.72187
"25",148.134,11.5578,5.75331
"25",150.53,11.682,5.76483
"25",152.964,11.7888,5.75371
"25",155.439,11.8822,5.74262
"25",157.953,11.9713,5.73156
"25",160.507,12.0571,5.72051
"25",163.103,12.1406,5.70948
"25",165.742,12.2225,5.69848
"25",168.422,12.3032,5.6875
"25",171.146,12.3832,5.67653
"25",173.915,12.4631,5.66559
"25",176.727,12.5456,5.65301
"25",179.586,12.6252,5.63644
"25",182.491,12.702,5.61993
"25",185.442,12.7777,5.60345
"25",188.442,12.8524,5.58703
"25",191.489,12.9267,5.57066
"25",194.587,13.0006,5.55434
"25",197.734,13.0749,5.53806
"25",200.932,13.1493,5.52017
"25",204.182,13.2229,5.50172
"25",207.485,13.2958,5.48333
"25",210.84,13.3688,5.465
"25",214.251,13.4421,5.44674
"25",217.716,13.516,5.42853
"25",221.237,13.5909,5.41039
"25",224.816,13.6674,5.3923
"25",228.452,13.7462,5.37429
"25",232.147,13.8285,5.35632
"25",235.902,13.9169,5.33842
"25",239.717,14.0201,5.32057
"25",243.595,14.1372,5.26706
"25",247.535,14.232,5.19443
"25",251.538,14.3082,5.1228
"25",255.607,14.3761,5.05216
"25",259.741,14.4375,4.98249
"25",263.942,14.4935,4.91378
"25",268.211,14.545,4.84602
"25",272.549,14.5924,4.7792
"25",276.957,14.6364,4.71329
"25",281.437,14.6775,4.6483
"25",285.989,14.7164,4.5842
"25",290.615,14.7552,4.52098
"25",295.315,14.7921,4.45086
"25",300.092,14.8219,4.37922
"25",304.945,14.8455,4.30873
"25",309.878,14.8647,4.23938
"25",314.89,14.8799,4.17114
"25",319.983,14.8912,4.104
"25",325.158,14.899,4.03795
"25",330.418,14.9032,3.97296
"25",335.762,14.9039,3.90901
"25",341.192,14.9012,3.84609
"25",346.711,14.8952,3.78419
"25",352.319,14.8859,3.72328
"25",358.017,14.8731,3.66298
"25",363.808,14.8567,3.6035
"25",369.692,14.8364,3.54499
"25",375.672,14.8125,3.48742
"25",381.748,14.7847,3.4308
"25",387.922,14.7531,3.37508
"25",394.197,14.7176,3.32028
"25",400.573,14.6781,3.26636
"25",407.052,14.6348,3.21332
"25",413.635,14.588,3.16114
"25",420.326,14.543,3.10587
"25",427.124,14.4869,3.04259
"25",434.032,14.4186,2.98059
"25",441.052,14.3412,2.91986
"25",448.186,14.2546,2.86037
"25",455.435,14.1583,2.80209
"25",462.802,14.0517,2.745
"25",470.287,13.9336,2.68907
"25",477.894,13.801,2.63428
"25",485.623,13.6546,2.586
"25",493.478,13.4977,2.54166
"25",501.459,13.3272,2.49807
"25",509.57,13.1399,2.45524
"25",517.812,12.9329,2.41314
"25",526.187,12.7025,2.37176
"25",534.698,12.4439,2.33115
"25",543.346,12.1526,2.29292
"25",552.134,11.822,2.25534
"25",561.065,11.4414,2.21646
"25",570.139,10.995,2.17739
"25",579.361,10.462,2.13934
"25",588.732,9.811,2.10212
"25",598.254,8.98789,2.06565
"25",607.93,7.8916,2.02981
"25",617.763,6.29719,1.9946
"25",627.755,3.50844,1.95999
"25",637.908,-8.42761,1.92599
"25",638.6,-18.0574,1.92371
"25",638.8,-18.0426,16.5984
"25",648.226,3.56736,16.3194
"25",658.711,7.25819,16.0192
"25",669.365,9.41955,15.7245
"25",680.191,10.9601,15.4352
"25",691.193,12.155,15.1512
"25",702.372,13.1261,14.8725
"25",713.733,13.9327,14.587
"25",725.277,14.6093,14.2976
"25",737.008,15.0046,13.967
"25",748.928,15.2444,13.9671
"25",761.042,15.6958,14.2068
"25",773.351,16.3817,14.4506
"25",785.859,17.2721,14.3998
"25",798.57,18.0296,14.105
"25",811.486,18.5918,13.7795
"25",824.611,19.0745,13.4617
"25",837.949,19.4896,13.1513
"25",851.502,19.8572,12.861
"25",865.274,20.1883,12.5903
"25",879.269,20.4999,12.3369
"25",893.491,20.7973,12.0887
"25",907.943,21.0774,11.8456
"25",922.628,21.3469,11.6073
"25",937.551,21.6002,11.3636
"25",952.715,21.8356,11.1225
"25",968.124,22.0546,10.8843
"25",983.783,22.2591,10.6513
"25",999.695,22.4516,10.4227
"25",1015.86,22.635,10.1985
"25",1032.29,22.808,9.97462
"25",1048.99,22.9709,9.75224
"25",1065.96,23.1213,9.5312
"25",1083.2,23.2594,9.31505
"25",1100.72,23.3881,9.10383
"25",1118.52,23.5081,8.89743
"25",1136.61,23.6204,8.69577
"25",1155,23.7256,8.49864
"25",1173.68,23.8242,8.30594
"25",1192.66,23.9168,8.11769
"25",1211.95,24.004,7.9337
"25",1231.55,24.0872,7.75385
"25",1251.47,24.166,7.57626
"25",1271.72,24.2403,7.40089
"25",1292.29,24.3087,7.22735
"25",1313.19,24.3709,7.05785
"25",1334.43,24.4285,6.89231
"25",1356.01,24.482,6.73065
"25",1377.94,24.5316,6.57273
"25",1400.23,24.5777,6.41852
"25",1422.88,24.6208,6.26798
"25",1445.89,24.6616,6.12099
"25",1469.28,24.7002,5.97676
"25",1493.04,24.738,5.83489
"25",1517.19,24.7721,5.69216
"25",1541.73,24.8012,5.55236
"25",1566.67,24.8268,5.41601
"25",1592.01,24.8496,5.28314
"25",1617.76,24.87,5.15347
"25",1643.92,24.8881,5.02684
"25",1670.51,24.9043,4.90343
"25",1697.53,24.9191,4.7831
"25",1724.99,24.9338,4.66575
"25",1752.89,24.947,4.54758
"25",1781.24,24.9573,4.43117
"25",1810.05,24.9644,4.31685
"25",1839.32,24.969,4.20548
"25",1869.07,24.9715,4.09702
"25",1899.3,24.9723,3.99146
"25",1930.02,24.9718,3.88854
"25",1961.24,24.97,3.78823
"25",1992.96,24.9662,3.69045
"25",2025.2,24.9631,3.59707
"25",2057.95,24.9596,3.50268
"25",2091.24,24.9542,3.41037
"25",2125.06,24.9471,3.32011
"25",2159.43,24.9388,3.23221
"25",2194.36,24.9296,3.1464
"25",2229.85,24.9194,3.06252
"25",2265.92,24.9081,2.9807
"25",2302.57,24.896,2.90088
"25",2339.81,24.8831,2.82302
"25",2377.66,24.8693,2.74705
"25",2416.11,24.8548,2.673
"25",2455.19,24.8397,2.60077
"25",2494.9,24.8238,2.53038
"25",2535.26,24.8074,2.46175
"25",2576.26,24.7903,2.39486
"25",2617.93,24.7728,2.32969
"25",2660.27,24.7547,2.26618
"25",2703.3,24.7361,2.20433
"25",2747.03,24.717,2.14406
"25",2791.46,24.6975,2.08536
"25",2836.61,24.6776,2.0282
"25",2882.49,24.6573,1.97256
"25",2929.11,24.6366,1.91837
"25",2976.48,24.6155,1.86562
"25",3024.63,24.5941,1.81427
"25",3073.55,24.5724,1.76427
"25",3123.26,24.5503,1.71563
"25",3173.78,24.5278,1.66829
"25",3225.11,24.505,1.62224
"25",3277.27,24.482,1.57744
"25",3330.28,24.4585,1.53385
"25",3384.15,24.4348,1.49147
"25",3438.88,24.4107,1.45022
"25",3494.5,24.3863,1.41011
"25",3551.02,24.3616,1.3711
"25",3608.46,24.3364,1.33316
"25",3666.82,24.3109,1.29628
"25",3726.13,24.285,1.26044
"25",3786.4,24.2586,1.22557
"25",3847.64,24.2318,1.19169
"25",3909.87,24.2045,1.15878
"25",3973.11,24.1767,1.12676
"25",4037.38,24.1483,1.09562
"25",4102.68,24.1192,1.0654
"25",4169.03,24.0895,1.03601
"25",4236.46,24.059,1.00747
"25",4304.98,24.0278,0.979721
"25",4374.62,23.9956,0.952745
"25",4445.37,23.9624,0.926585
"25",4517.27,23.9281,0.901138
"25",4590.33,23.8925,0.876412
"25",4664.58,23.8556,0.852412
"25",4740.03,23.8171,0.829086
"25",4816.69,23.7768,0.806453
"25",4894.6,23.7345,0.784456
"25",4973.77,23.69,0.763123
"25",5054.21,23.6428,0.742345
"25",5135.96,23.5925,0.722213
"25",5219.03,23.5388,0.702659
"25",5303.44,23.481,0.683674
"25",5389.22,23.4182,0.665236
"25",5476.39,23.3496,0.647339
"25",5564.97,23.2739,0.629964
"25",5654.98,23.1894,0.613093
"25",5746.44,23.0938,0.596717
"25",5839.39,22.984,0.580824
"25",5933.83,22.8551,0.565389
"25",6029.81,22.6997,0.550414
"25",6127.33,22.5053,0.535881
"25",6226.44,22.2484,0.521775
"25",6327.15,21.8761,0.508081
"25",6429.48,21.2225,0.494788
"25",6533.48,18.0825,0.481891
"25",6538.9,13.7573,0.481234
"25",6539.1,13.7578,3.8759
"25",6639.15,21.3097,3.7917
"25",6746.54,22.1537,3.70472
"25",6855.65,22.6533,3.61897
"25",6966.54,23.0114,3.53438
"25",7079.22,23.2908,3.45107
"25",7193.72,23.5195,3.36899
"25",7310.07,23.7123,3.28831
"25",7428.31,23.8785,3.20892
"25",7548.45,24.0236,3.13076
"25",7670.54,24.1519,3.05404
"25",7794.61,24.2663,2.97871
"25",7920.68,24.369,2.90471
"25",8048.79,24.4617,2.83205
"25",8178.98,24.5456,2.76082
"25",8311.26,24.6219,2.69094
"25",8445.69,24.6915,2.62248
"25",8582.29,24.755,2.55531
"25",8721.11,24.8132,2.48948
"25",8862.16,24.8664,2.42505
"25",9005.5,24.9152,2.36203
"25",9151.16,24.96,2.30031
"25",9299.17,25.0011,2.23986
"25",9449.58,25.0389,2.18076
"25",9602.42,25.0735,2.12295
"25",9757.73,25.1052,2.06653
"25",9915.55,25.1344,2.01123
"25",10075.9,25.1611,1.95725
"25",10238.9,25.1855,1.90452
"25",10404.5,25.2078,1.853
"25",10572.8,25.2281,1.80269
"25",10743.8,25.2466,1.75357
"25",10917.6,25.2634,1.70562
"25",11094.2,25.2786,1.65882
"25",11273.6,25.2924,1.61315
"25",11455.9,25.3048,1.56859
"25",11641.2,25.3158,1.52512
"25",11829.5,25.3257,1.48273
"25",12020.8,25.3345,1.44138
"25",12215.3,25.3422,1.40108
"25",12412.8,25.3489,1.36178
"25",12613.6,25.3547,1.32349
"25",12817.6,25.3597,1.28616
"25",13025,25.3638,1.2498
"25",13235.6,25.3672,1.21436
"25",13449.7,25.3699,1.17985
"25",13667.2,25.3719,1.14623
"25",13888.3,25.3734,1.11349
"25",14112.9,25.3742,1.08161
"25",14341.2,25.3746,1.05057
"25",14573.1,25.3744,1.02036
"25",14808.9,25.3738,0.990942
"25",15048.4,25.3728,0.962313
"25",15291.8,25.3713,0.934454
"25",15539.1,25.3695,0.907344
"25",15790.4,25.3674,0.880966
"25",16045.8,25.3649,0.855305
"25",16305.4,25.3622,0.830341
"25",16569.1,25.3591,0.80606
"25",16837.1,25.3559,0.782444
"25",17109.4,25.3524,0.759478
"25",17386.1,25.3486,0.737146
"25",17667.4,25.3447,0.715431
"25",17953.1,25.3407,0.69432
"25",18243.5,25.3364,0.673796
"25",18538.6,25.3321,0.653846
"25",18838.4,25.3276,0.634455
"25",19143.1,25.3229,0.615608
"25",19452.7,25.3182,0.597292
"25",19767.4,25.3134,0.579493
"25",20087.1,25.3085,0.562198
"25",20412,25.3036,0.545393
"25",20742.1,25.2985,0.529067
"25",21077.6,25.2935,0.513206
"25",21418.5,25.2883,0.497799
"25",21765,25.2832,0.482833
"25",22117,25.278,0.468296
"25",22474.7,25.2728,0.454179
"25",22838.2,25.2676,0.440468
"25",23207.6,25.2624,0.427153
"25",23583,25.2572,0.414224
"25",23964.4,25.252,0.40167
"25",24352,25.2468,0.389481
"25",24745.9,25.2416,0.377647
"25",25146.2,25.2364,0.366158
"25",25552.9,25.2313,0.355006
"25",25966.2,25.2262,0.34418
"25",26386.1,25.2211,0.333671
"25",26812.9,25.216,0.323471
"25",27246.6,25.211,0.313572
"25",27687.3,25.206,0.303965
"25",28135.1,25.2011,0.294641
"25",28590.2,25.1962,0.285593
"25",29052.6,25.1915,0.276814
"25",29522.5,25.1875,0.268295
"25",30000,25.1795,0.260029
"87",10,-9999,0.0504421
"87",10.1617,-9999,0.0605877
"87",10.3261,-9999,0.0727738
"87",10.4931,-9999,0.0893847
"87",10.6628,-9999,0.117123
"87",10.8353,-9999,0.153468
"87",11.0106,-9999,0.201091
"87",11.1886,-9999,0.263493
"87",11.3696,-9999,0.403215
"87",11.5535,-9999,0.637593
"87",11.7404,-9999,1.0082
"87",11.9303,-9999,1.59425
"87",12.1232,-9999,2.49402
"87",12.3193,-9999,3.36797
"87",12.5186,-9999,4.54817
"87",12.721,-9999,6.14193
"87",12.9268,-9999,6.92048
"87",13.1359,-9999,7.24654
"87",13.3483,-9999,7.58796
"87",13.5642,-9999,7.88271
"87",13.7836,-9999,8.17329
"87",14.0066,-9999,8.47458
"87",14.2331,-9999,8.76458
"87",14.4633,-9999,8.92935
"87",14.6973,-9999,9.09722
"87",14.935,-9999,9.26824
"87",15.1765,-9999,9.44249
"87",15.422,-9999,9.62001
"87",15.6714,-9999,9.74189
"87",15.9249,-9999,9.83268
"87",16.1825,-9999,9.92431
"87",16.4442,-9999,10.0168
"87",16.7102,-9999,10.1101
"87",16.9805,-9999,10.2043
"87",17.2551,-9999,10.3012
"87",17.5342,-9999,10.4303
"87",17.8178,-9999,10.561
"87",18.106,-9999,10.6933
"87",18.3989,-9999,10.8272
"87",18.6964,-9999,10.9268
"87",18.9988,-9999,10.9941
"87",19.3061,-9999,11.062
"87",19.6184,-9999,11.1302
"87",19.9357,-9999,11.1988
"87",20.2582,-9999,11.2458
"87",20.5858,-9999,11.2666
"87",20.9188,-9999,11.2875
"87",21.2571,-9999,11.3085
